0.2443374548711969 0.24453194829061375 {(-1.5421044218560314,-2.2903037923606524,14.942604358317487),(-1.3622744710970938,-2.0467376979806735,14.591633032884555),(-1.301469001958244,-2.256477664056884,14.526121240203153)} {(-1.5421044218560314,-2.2903037923606524,14.942604358317487),(-1.3622744710970938,-2.0467376979806735,14.591633032884555),(-1.5773163805476775,-2.397429990452518,14.615854916859682),(-1.301469001958244,-2.256477664056884,14.526121240203153)}
0.24429012816367582 0.24485503164793646 {(-4.252315010981049,-6.73829024008178,15.468255124723449),(-4.324116627766328,-7.107504963555845,15.20194554744052),(-4.471271513891994,-7.153783068254497,15.343627510273402)} {(-4.252315010981049,-6.73829024008178,15.468255124723449),(-4.324116627766328,-7.107504963555845,15.20194554744052),(-4.471271513891994,-7.153783068254497,15.343627510273402),(-4.296905974984909,-6.987606210186275,15.633912644092634)}
0.2437072472380077 0.2454224638856199 {(-0.10368761358540778,-0.43291344817745786,15.752557834773969),(-0.13549330222733152,-0.44346380524649387,15.33855913590595),(-0.453301960673388,-0.47402803918110775,15.429425156866348)} {(-0.23286829427874475,-0.6324203917435054,15.74789345964299),(-0.10368761358540778,-0.43291344817745786,15.752557834773969),(-0.13549330222733152,-0.44346380524649387,15.33855913590595),(-0.453301960673388,-0.47402803918110775,15.429425156866348)}
0.24339947621126193 0.24561582175652408 {(-0.453301960673388,-0.47402803918110775,15.429425156866348),(-0.45782988658631696,-0.5271644750856109,15.025659874535133),(-0.6547529107041049,-0.8185058204889387,15.225128365488894)} {(-0.27205679149396217,-0.6574594681888516,15.335107234583464),(-0.453301960673388,-0.47402803918110775,15.429425156866348),(-0.45782988658631696,-0.5271644750856109,15.025659874535133),(-0.6547529107041049,-0.8185058204889387,15.225128365488894)}
0.24541860416546724 0.24562846089662657 {(-0.5060573864169731,-0.9342805178641406,13.084890579636157),(-0.306980885207191,-0.5990130067113899,13.077118978499431),(-0.33678049865284687,-0.6413950666887148,12.734974062713551)} {(-0.5060573864169731,-0.9342805178641406,13.084890579636157),(-0.306980885207191,-0.5990130067113899,13.077118978499431),(-0.33678049865284687,-0.6413950666887148,12.734974062713551),(-0.5794578537643592,-0.9138472357882435,12.824301300023679)}
0.24503497687556478 0.24781773614373745 {(-1.1981122959711479,-1.6101137267859251,15.734154430537226),(-1.3302429068968462,-1.7500302693881646,16.134814016718163),(-0.9543227213723098,-1.7628661517383193,16.065787016976646)} {(-1.1614071696162704,-1.4833316144591815,16.14089432845195),(-1.1981122959711479,-1.6101137267859251,15.734154430537226),(-1.3302429068968462,-1.7500302693881646,16.134814016718163),(-0.9543227213723098,-1.7628661517383193,16.065787016976646)}
0.24047418152909397 0.24814652459907582 {(-0.23286829427874475,-0.6324203917435054,15.74789345964299),(-0.453301960673388,-0.47402803918110775,15.429425156866348),(-0.6413682178239691,-0.744900113879042,15.631463341627965)} {(-0.23286829427874475,-0.6324203917435054,15.74789345964299),(-0.4537986632683972,-0.42248623862338813,15.844353152012035),(-0.453301960673388,-0.47402803918110775,15.429425156866348),(-0.6413682178239691,-0.744900113879042,15.631463341627965)}
0.2483278314268087 0.2484090960205955 {(-2.27997799638762,-3.8484887691647964,12.784323493323946),(-2.01590841101765,-3.5097900424626935,12.64085541586636),(-2.1717743805581953,-3.7974602194337654,12.383688071591306)} {(-2.100125575434355,-3.581626340200736,12.412318576325946),(-2.27997799638762,-3.8484887691647964,12.784323493323946),(-2.01590841101765,-3.5097900424626935,12.64085541586636),(-2.1717743805581953,-3.7974602194337654,12.383688071591306)}
0.2539779334443687 0.2539801621259468 {(-3.421168817437866,-5.114760060518361,16.253439700181527),(-3.1609382735944265,-5.078046794185832,16.665766448486377),(-3.3587038719925806,-5.399562339668948,16.395707088860558)} {(-3.421168817437866,-5.114760060518361,16.253439700181527),(-3.391875929705195,-5.065438291666295,16.255007372686407),(-3.1609382735944265,-5.078046794185832,16.665766448486377),(-3.3587038719925806,-5.399562339668948,16.395707088860558)}
0.25263585552280177 0.2541090946006097 {(-0.3101745353327755,-0.6882134203007815,14.93350898065875),(-0.6547529107041049,-0.8185058204889387,15.225128365488894),(-0.6740539724891697,-0.8960749742498282,14.830107355663664)} {(-0.3101745353327755,-0.6882134203007815,14.93350898065875),(-0.45782988658631696,-0.5271644750856109,15.025659874535133),(-0.6547529107041049,-0.8185058204889387,15.225128365488894),(-0.6740539724891697,-0.8960749742498282,14.830107355663664)}
0.254325517768148 0.2544938335283533 {(-1.4724176459902705,-2.1183879130950674,15.312777987961727),(-1.1205593556357965,-1.9814932843704811,15.269205368449452),(-1.2086620966883679,-2.1115031515737175,14.890922229335523)} {(-1.4724176459902705,-2.1183879130950674,15.312777987961727),(-1.2984684182393147,-1.8905476301342425,14.959447857247383),(-1.1205593556357965,-1.9814932843704811,15.269205368449452),(-1.2086620966883679,-2.1115031515737175,14.890922229335523)}
0.2567604426753693 0.25684731348607537 {(-0.27205679149396217,-0.6574594681888516,15.335107234583464),(-0.6413682178239691,-0.744900113879042,15.631463341627965),(-0.6547529107041049,-0.8185058204889387,15.225128365488894)} {(-0.27205679149396217,-0.6574594681888516,15.335107234583464),(-0.453301960673388,-0.47402803918110775,15.429425156866348),(-0.6413682178239691,-0.744900113879042,15.631463341627965),(-0.6547529107041049,-0.8185058204889387,15.225128365488894)}
0.257094932396544 0.2578633092991549 {(-0.46708438384860085,-0.5824839951537086,14.632800860078303),(-0.6740539724891697,-0.8960749742498282,14.830107355663664),(-0.6991235177809958,-0.9783983097952645,14.446210242188949)} {(-0.3478726812089024,-0.7248043804449882,14.542839193577485),(-0.46708438384860085,-0.5824839951537086,14.632800860078303),(-0.6740539724891697,-0.8960749742498282,14.830107355663664),(-0.6991235177809958,-0.9783983097952645,14.446210242188949)}
0.2522755810851703 0.25849229939123863 {(-0.1918991330774602,-0.6130336432715084,16.17214481224175),(-0.4537986632683972,-0.42248623862338813,15.844353152012035),(-0.6341446729846151,-0.6745015324487958,16.04932665954395)} {(-0.1918991330774602,-0.6130336432715084,16.17214481224175),(-0.459710567105055,-0.3719641193585834,16.270716406958478),(-0.4537986632683972,-0.42248623862338813,15.844353152012035),(-0.6341446729846151,-0.6745015324487958,16.04932665954395)}
0.2584780046412262 0.25932413891340245 {(-0.06942034889853375,-0.42675017676551497,16.177898810486468),(-0.10368761358540778,-0.43291344817745786,15.752557834773969),(-0.4537986632683972,-0.42248623862338813,15.844353152012035)} {(-0.1918991330774602,-0.6130336432715084,16.17214481224175),(-0.06942034889853375,-0.42675017676551497,16.177898810486468),(-0.10368761358540778,-0.43291344817745786,15.752557834773969),(-0.4537986632683972,-0.42248623862338813,15.844353152012035)}
0.2593294304148417 0.25967470658297076 {(-4.302265530149385,-6.402353511568209,16.94509487387057),(-4.013628033608956,-6.358324546624323,16.8065455950943),(-4.255905502154257,-6.7592111251450975,16.631861615735897)} {(-4.231930274309721,-6.407081970437087,16.531218237135082),(-4.302265530149385,-6.402353511568209,16.94509487387057),(-4.013628033608956,-6.358324546624323,16.8065455950943),(-4.255905502154257,-6.7592111251450975,16.631861615735897)}
0.2605013648543888 0.2622684259344109 {(-4.102229150355277,-6.003910094024477,17.13892864533329),(-3.786466427805634,-5.987561211899753,17.016800061322463),(-4.013628033608956,-6.358324546624323,16.8065455950943)} {(-4.024480069723178,-5.999541516135602,16.71851204676339),(-4.102229150355277,-6.003910094024477,17.13892864533329),(-3.786466427805634,-5.987561211899753,17.016800061322463),(-4.013628033608956,-6.358324546624323,16.8065455950943)}
0.2633162467208797 0.2633624591047183 {(-1.412844011150462,-1.9585724850032005,15.696823783587876),(-1.0361298070158143,-1.8655400894036451,15.660843414654781),(-1.1205593556357965,-1.9814932843704811,15.269205368449452)} {(-1.412844011150462,-1.9585724850032005,15.696823783587876),(-1.2437933806330226,-1.745442932804061,15.340324955839273),(-1.0361298070158143,-1.8655400894036451,15.660843414654781),(-1.1205593556357965,-1.9814932843704811,15.269205368449452)}
0.2633221020691672 0.2650543356068041 {(-1.1614071696162704,-1.4833316144591815,16.14089432845195),(-1.2932015242657415,-1.6139872523883325,16.548517454540793),(-0.8740522287503038,-1.6728162859975497,16.484055700936786)} {(-1.133783388153076,-1.3639429560428842,16.560562038896308),(-1.1614071696162704,-1.4833316144591815,16.14089432845195),(-1.2932015242657415,-1.6139872523883325,16.548517454540793),(-0.8740522287503038,-1.6728162859975497,16.484055700936786)}
0.26676058985109646 0.2677505681915998 {(-3.6679037468835154,-5.2626530283491215,17.189947837387475),(-3.83668791814997,-5.618556678454618,16.93899708797087),(-3.9217327140914904,-5.630900389616984,17.365646326393648)} {(-3.6679037468835154,-5.2626530283491215,17.189947837387475),(-3.83668791814997,-5.618556678454618,16.93899708797087),(-3.9217327140914904,-5.630900389616984,17.365646326393648),(-3.5728888796491014,-5.64600551713135,17.259801760724596)}
0.2672307197372781 0.2700958265735967 {(-3.9217327140914904,-5.630900389616984,17.365646326393648),(-3.5728888796491014,-5.64600551713135,17.259801760724596),(-3.786466427805634,-5.987561211899753,17.016800061322463)} {(-3.83668791814997,-5.618556678454618,16.93899708797087),(-3.9217327140914904,-5.630900389616984,17.365646326393648),(-3.5728888796491014,-5.64600551713135,17.259801760724596),(-3.786466427805634,-5.987561211899753,17.016800061322463)}
0.27047297232378353 0.27057542110342064 {(-3.156032522039279,-5.108844635917139,16.15379897741917),(-3.35794894896758,-5.446070044497655,15.898305446015033),(-3.3587038719925806,-5.399562339668948,16.395707088860558)} {(-3.421168817437866,-5.114760060518361,16.253439700181527),(-3.156032522039279,-5.108844635917139,16.15379897741917),(-3.35794894896758,-5.446070044497655,15.898305446015033),(-3.3587038719925806,-5.399562339668948,16.395707088860558)}
0.2610833193464484 0.2714485405245944 {(-3.5175685080144845,-4.9302810728075865,17.469008207069727),(-3.6679037468835154,-5.2626530283491215,17.189947837387475),(-3.760226365331191,-5.281953659908407,17.622624656787536)} {(-3.5175685080144845,-4.9302810728075865,17.469008207069727),(-3.6679037468835154,-5.2626530283491215,17.189947837387475),(-3.760226365331191,-5.281953659908407,17.622624656787536),(-3.3713025302393005,-5.332678951051777,17.53312584772546)}
0.2694874287496531 0.2739171505959229 {(-2.9668649255301496,-4.800035269938869,16.43667365428364),(-3.156032522039279,-5.108844635917139,16.15379897741917),(-3.1609382735944265,-5.078046794185832,16.665766448486377)} {(-3.2607643553087886,-4.776350230895965,16.525297051601278),(-2.9668649255301496,-4.800035269938869,16.43667365428364),(-3.156032522039279,-5.108844635917139,16.15379897741917),(-3.1609382735944265,-5.078046794185832,16.665766448486377)}
0.27390859082003804 0.2739776621156166 {(0.19118046488238427,0.5889902780814912,15.958007500896583),(0.6522203157093674,0.7510320957899758,15.711675420434744),(0.5034049600375785,0.5319830878125373,15.599580965894353)} {(0.19118046488238427,0.5889902780814912,15.958007500896583),(0.6522203157093674,0.7510320957899758,15.711675420434744),(0.5033228072533719,0.4757079911762867,16.01859805762565),(0.5034049600375785,0.5319830878125373,15.599580965894353)}
0.27307976413372936 0.27557521660188583 {(-2.9668649255301496,-4.800035269938869,16.43667365428364),(-2.97474762807324,-4.78416365662496,16.962879335885074),(-3.1609382735944265,-5.078046794185832,16.665766448486377)} {(-2.9668649255301496,-4.800035269938869,16.43667365428364),(-3.2334257660776338,-4.729940810972054,16.52993282715596),(-2.97474762807324,-4.78416365662496,16.962879335885074),(-3.1609382735944265,-5.078046794185832,16.665766448486377)}
0.27624627123448936 0.27624628421382946 {(-1.3632476160770253,-1.8094591623646323,16.094548551960493),(-0.9543227213723098,-1.7628661517383193,16.065787016976646),(-1.0361298070158143,-1.8655400894036451,15.660843414654781)} {(-1.3632476160770253,-1.8094591623646323,16.094548551960493),(-1.1981122959711479,-1.6101137267859251,15.734154430537226),(-0.9543227213723098,-1.7628661517383193,16.065787016976646),(-1.0361298070158143,-1.8655400894036451,15.660843414654781)}
0.27429782702651 0.2763900672981548 {(-3.83668791814997,-5.618556678454618,16.93899708797087),(-3.9217327140914904,-5.630900389616984,17.365646326393648),(-4.102229150355277,-6.003910094024477,17.13892864533329)} {(-3.83668791814997,-5.618556678454618,16.93899708797087),(-3.9217327140914904,-5.630900389616984,17.365646326393648),(-4.102229150355277,-6.003910094024477,17.13892864533329),(-3.786466427805634,-5.987561211899753,17.016800061322463)}
0.2711773809606526 0.2769452477064483 {(-0.14836842187303423,-0.5992917681785398,16.6081565288394),(-0.459710567105055,-0.3719641193585834,16.270716406958478),(-0.6334307443804613,-0.606584092466085,16.4789556540565)} {(-0.14836842187303423,-0.5992917681785398,16.6081565288394),(-0.4715291711197439,-0.3218985511779431,16.70880392962065),(-0.459710567105055,-0.3719641193585834,16.270716406958478),(-0.6334307443804613,-0.606584092466085,16.4789556540565)}
0.2788034620802154 0.27913944375132377 {(-0.03196639759970845,-0.425074332287011,16.61489273809978),(-0.06942034889853375,-0.42675017676551497,16.177898810486468),(-0.459710567105055,-0.3719641193585834,16.270716406958478)} {(-0.14836842187303423,-0.5992917681785398,16.6081565288394),(-0.03196639759970845,-0.425074332287011,16.61489273809978),(-0.06942034889853375,-0.42675017676551497,16.177898810486468),(-0.459710567105055,-0.3719641193585834,16.270716406958478)}
0.27990384400028073 0.28042838932549163 {(0.9479984101302799,1.0768544595072278,16.558945762968094),(0.9650649572129112,1.1769950596248266,16.133838706406188),(0.5102795866405353,1.1068407300365442,16.271221038170328)} {(1.028147445647646,1.2230366706763804,16.435781187112283),(0.9479984101302799,1.0768544595072278,16.558945762968094),(0.9650649572129112,1.1769950596248266,16.133838706406188),(0.5102795866405353,1.1068407300365442,16.271221038170328)}
0.2772093079647651 0.28123996050271194 {(-3.6679037468835154,-5.2626530283491215,17.189947837387475),(-3.760226365331191,-5.281953659908407,17.622624656787536),(-3.5728888796491014,-5.64600551713135,17.259801760724596)} {(-3.6679037468835154,-5.2626530283491215,17.189947837387475),(-3.760226365331191,-5.281953659908407,17.622624656787536),(-3.9217327140914904,-5.630900389616984,17.365646326393648),(-3.5728888796491014,-5.64600551713135,17.259801760724596)}
0.28080197760607006 0.28142550430446717 {(2.311474940566779,3.8124449954712785,16.922330737539895),(2.4652292932444193,4.041994610849931,16.56957243520998),(2.8198805381619327,3.972625702430757,16.834672117748546)} {(2.311474940566779,3.8124449954712785,16.922330737539895),(2.4652292932444193,4.041994610849931,16.56957243520998),(2.8198805381619327,3.972625702430757,16.834672117748546),(2.314114333548672,3.816420744648125,16.676075831784676)}
0.2794428891655421 0.2826820258230248 {(-3.760226365331191,-5.281953659908407,17.622624656787536),(-3.3713025302393005,-5.332678951051777,17.53312584772546),(-3.5728888796491014,-5.64600551713135,17.259801760724596)} {(-3.6679037468835154,-5.2626530283491215,17.189947837387475),(-3.760226365331191,-5.281953659908407,17.622624656787536),(-3.3713025302393005,-5.332678951051777,17.53312584772546),(-3.5728888796491014,-5.64600551713135,17.259801760724596)}
0.270513038245235 0.2835639889666703 {(-2.7888705356351298,-4.51825810834714,16.745019021793585),(-2.9668649255301496,-4.800035269938869,16.43667365428364),(-2.97474762807324,-4.78416365662496,16.962879335885074)} {(-2.7888705356351298,-4.51825810834714,16.745019021793585),(-2.9668649255301496,-4.800035269938869,16.43667365428364),(-3.2334257660776338,-4.729940810972054,16.52993282715596),(-2.97474762807324,-4.78416365662496,16.962879335885074)}
0.2848661359877086 0.28534210039621133 {(0.1501356502599004,0.57457727937081,16.38827126122809),(0.6455326644309088,0.6798669107007755,16.13158885026474),(0.5033228072533719,0.4757079911762867,16.01859805762565)} {(0.1501356502599004,0.57457727937081,16.38827126122809),(0.6455326644309088,0.6798669107007755,16.13158885026474),(0.5090804073515404,0.42068586319202433,16.4492102461623),(0.5033228072533719,0.4757079911762867,16.01859805762565)}
0.27878411197289066 0.2855633393423156 {(-3.3852292123739876,-4.619861545089002,17.77415172632702),(-3.5175685080144845,-4.9302810728075865,17.469008207069727),(-3.180050956960803,-5.046590103633946,17.83470886173243)} {(-3.3852292123739876,-4.619861545089002,17.77415172632702),(-3.5175685080144845,-4.9302810728075865,17.469008207069727),(-3.6172508778506276,-4.955624521673606,17.90758868617043),(-3.180050956960803,-5.046590103633946,17.83470886173243)}
0.2872755464826498 0.2873286405535442 {(-0.14836842187303423,-0.5992917681785398,16.6081565288394),(-0.1918991330774602,-0.6130336432715084,16.17214481224175),(-0.6334307443804613,-0.606584092466085,16.4789556540565)} {(-0.14836842187303423,-0.5992917681785398,16.6081565288394),(-0.1918991330774602,-0.6130336432715084,16.17214481224175),(-0.459710567105055,-0.3719641193585834,16.270716406958478),(-0.6334307443804613,-0.606584092466085,16.4789556540565)}
0.2863758339467051 0.2876541423885916 {(-2.7888705356351298,-4.51825810834714,16.745019021793585),(-3.092378297879763,-4.417682512167326,16.83010137279933),(-2.7985077237313707,-4.516675259968117,17.285284765524832)} {(-2.7888705356351298,-4.51825810834714,16.745019021793585),(-3.092378297879763,-4.417682512167326,16.83010137279933),(-2.7985077237313707,-4.516675259968117,17.285284765524832),(-2.97474762807324,-4.78416365662496,16.962879335885074)}
0.2881663369891368 0.28945788451453164 {(-1.133783388153076,-1.3639429560428842,16.560562038896308),(-1.2661588328331874,-1.4857415087357886,16.97566118262627),(-0.7941812253720995,-1.594848553917175,16.915730959313514)} {(-1.1154751116893615,-1.2508637943272507,16.99322748478209),(-1.133783388153076,-1.3639429560428842,16.560562038896308),(-1.2661588328331874,-1.4857415087357886,16.97566118262627),(-0.7941812253720995,-1.594848553917175,16.915730959313514)}
0.28998778560737154 0.28999352772590936 {(-1.3236207248282075,-1.6697376273999982,16.505839657551487),(-1.3302429068968462,-1.7500302693881646,16.134814016718163),(-0.8740522287503038,-1.6728162859975497,16.484055700936786)} {(-1.3236207248282075,-1.6697376273999982,16.505839657551487),(-1.1614071696162704,-1.4833316144591815,16.14089432845195),(-1.3302429068968462,-1.7500302693881646,16.134814016718163),(-0.8740522287503038,-1.6728162859975497,16.484055700936786)}
0.2802985100944836 0.29504332739796485 {(-3.092378297879763,-4.417682512167326,16.83010137279933),(-2.7985077237313707,-4.516675259968117,17.285284765524832),(-2.97474762807324,-4.78416365662496,16.962879335885074)} {(-2.6204498482738767,-4.262205175485438,17.07724273987841),(-2.7888705356351298,-4.51825810834714,16.745019021793585),(-3.092378297879763,-4.417682512167326,16.83010137279933),(-2.7985077237313707,-4.516675259968117,17.285284765524832)}
0.29497440041699746 0.29575026449857417 {(-3.5175685080144845,-4.9302810728075865,17.469008207069727),(-3.6172508778506276,-4.955624521673606,17.90758868617043),(-3.3713025302393005,-5.332678951051777,17.53312584772546)} {(-3.5175685080144845,-4.9302810728075865,17.469008207069727),(-3.6172508778506276,-4.955624521673606,17.90758868617043),(-3.760226365331191,-5.281953659908407,17.622624656787536),(-3.3713025302393005,-5.332678951051777,17.53312584772546)}
0.2972106075564082 0.30030525446020423 {(-3.6172508778506276,-4.955624521673606,17.90758868617043),(-3.180050956960803,-5.046590103633946,17.83470886173243),(-3.3713025302393005,-5.332678951051777,17.53312584772546)} {(-3.5175685080144845,-4.9302810728075865,17.469008207069727),(-3.6172508778506276,-4.955624521673606,17.90758868617043),(-3.180050956960803,-5.046590103633946,17.83470886173243),(-3.3713025302393005,-5.332678951051777,17.53312584772546)}
0.30102066678813927 0.30377243155034533 {(-0.10141131125551027,-0.5912369736059122,17.056242914446504),(-0.48985628628523353,-0.27173825962380327,17.1589220529207),(-0.4715291711197439,-0.3218985511779431,16.70880392962065)} {(-0.10141131125551027,-0.5912369736059122,17.056242914446504),(-0.48985628628523353,-0.27173825962380327,17.1589220529207),(-0.4715291711197439,-0.3218985511779431,16.70880392962065),(-0.639686444022646,-0.5404497423700949,16.92060996892138)}
0.3036256746615925 0.30468281378074247 {(0.10600762658190224,0.5656344203318476,16.830428917454345),(0.6454926501216849,0.6111620669179517,16.563332511092522),(0.5090804073515404,0.42068586319202433,16.4492102461623)} {(0.10600762658190224,0.5656344203318476,16.830428917454345),(0.6454926501216849,0.6111620669179517,16.563332511092522),(0.5211911340361963,0.3663202997269887,16.891704854567724),(0.5090804073515404,0.42068586319202433,16.4492102461623)}
0.305588206281149 0.30566866443954627 {(0.009488182693165058,-0.42802442531431145,17.063866489457013),(-0.03196639759970845,-0.425074332287011,16.61489273809978),(-0.4715291711197439,-0.3218985511779431,16.70880392962065)} {(-0.10141131125551027,-0.5912369736059122,17.056242914446504),(0.009488182693165058,-0.42802442531431145,17.063866489457013),(-0.03196639759970845,-0.425074332287011,16.61489273809978),(-0.4715291711197439,-0.3218985511779431,16.70880392962065)}
0.30852550274156504 0.30852693905025746 {(-2.6204498482738767,-4.262205175485438,17.07724273987841),(-2.9682125721355392,-4.126873566278893,17.153787801417174),(-2.63054996879437,-4.274419581261832,17.631521266114877)} {(-2.6204498482738767,-4.262205175485438,17.07724273987841),(-2.9682125721355392,-4.126873566278893,17.153787801417174),(-2.63054996879437,-4.274419581261832,17.631521266114877),(-2.7985077237313707,-4.516675259968117,17.285284765524832)}
0.3046736843474954 0.30903311532489974 {(-3.270551279968069,-4.329821469643798,18.1036441130826),(-3.3852292123739876,-4.619861545089002,17.77415172632702),(-2.9974068067784345,-4.786772110482004,18.16281400825208)} {(-3.270551279968069,-4.329821469643798,18.1036441130826),(-3.3852292123739876,-4.619861545089002,17.77415172632702),(-3.4924526341951196,-4.650437799384704,18.218575204399954),(-2.9974068067784345,-4.786772110482004,18.16281400825208)}
0.3103731582885815 0.31037365264578176 {(-1.2940882894789152,-1.5381800221219413,16.930654698060188),(-1.2932015242657415,-1.6139872523883325,16.548517454540793),(-0.7941812253720995,-1.594848553917175,16.915730959313514)} {(-1.2940882894789152,-1.5381800221219413,16.930654698060188),(-1.133783388153076,-1.3639429560428842,16.560562038896308),(-1.2932015242657415,-1.6139872523883325,16.548517454540793),(-0.7941812253720995,-1.594848553917175,16.915730959313514)}
0.31126160626914223 0.3114565413155095 {(-0.10141131125551027,-0.5912369736059122,17.056242914446504),(-0.14836842187303423,-0.5992917681785398,16.6081565288394),(-0.639686444022646,-0.5404497423700949,16.92060996892138)} {(-0.10141131125551027,-0.5912369736059122,17.056242914446504),(-0.14836842187303423,-0.5992917681785398,16.6081565288394),(-0.4715291711197439,-0.3218985511779431,16.70880392962065),(-0.639686444022646,-0.5404497423700949,16.92060996892138)}
